date,type,description,detailUrl,pdfUrl,xlsUrl
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895620,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ed20d061-5b5b-42fe-81d2-eb032a70228f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a502f1c2-6f25-40bd-8dd4-52f0bbc6e027.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895662,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/faa86064-8951-4738-b23f-931d4b03db65.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/7af3de55-9996-4d6d-9cec-7e6f31f71661.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895683,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/09ea35b1-94c0-41ea-be1e-0c3fdb24a330.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ff3eea01-5b86-4858-94ba-bd02d4c6af7e.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895710,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2c4e7b85-daab-4d11-a2a8-820e3eb7fa8b.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a7375020-2674-4a8d-95e0-04b062636b6d.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895761,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/357a81c6-fd4b-4a58-bcdf-13eb9da5d097.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0a2f56c7-c83e-46c1-9b44-d43d48bccb7e.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895866,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/9d85aa8c-f3c1-452c-916c-5cf29a21cb7b.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2c9d6802-edb7-4900-8036-7ba60845cb9f.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895907,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/07c048e0-0c2a-444f-80ea-f6f1b8299563.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1bada029-62bb-4875-8aee-ce03bc7037fa.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895970,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b07dca09-19f8-4eca-af80-1e696433f2c6.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/5d464fe0-1735-42de-9458-d3e1cb21b138.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5895997,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/aac305f3-ce89-44ab-aabd-192e6d4d08dd.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/6048c3b2-8b43-4844-b8f8-672be95a6bf8.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5896050,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ae58d5ef-284f-47e7-8dc7-b9a3f7931dbf.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/21c49d98-e172-426c-82c0-28a85d1d0b5d.xls
"Apr 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5896105,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f323ffbd-a46b-42b5-9cfb-6d29a6a19ee2.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/7de2c7f2-0996-4186-ac9a-6507118ad783.xls
"Apr 29, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5890636,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/aea8bece-9505-4733-ae9c-13cf89a712fc.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2260421c-50f4-4642-b86e-aae7af8d4740.xls
"Apr 29, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5890741,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/fc518f5d-7319-41ec-b667-e8a1f8d5f30f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1847b192-ec23-48b3-a553-b16a0990bc8e.xls
"Apr 08, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5855787,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/277f7b1a-04f7-4bbb-91d0-4219168c65c8.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/426ec7b4-bfec-4356-8c70-41bbddf17cd4.xls
"Apr 02, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5843793,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b7f5d8c3-13d3-428b-aa26-63c26b339b7e.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b2306059-6a24-436a-9d09-5a7fdd332aec.xls
"Apr 02, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5843843,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a4b0c2ea-5499-4e9c-817d-10ca9ddc6783.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0821e5f2-80eb-467e-b065-23d5ec1e6cd5.xls
"Apr 02, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5843899,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/66e716fb-f498-4fdd-ab0d-4cb3e7a6a983.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/cb4714c6-aa68-4027-bb03-e4f284fa854f.xls
"Apr 02, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5843941,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a8e791d4-195c-4903-9308-08b8a011d5bd.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/4dd6c698-0b71-4880-9030-30a88854045c.xls
"Apr 02, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5843972,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/2397b8ec-952c-4bdd-a097-f33b64880843.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f77847d5-c27f-46ce-91d2-be171ab6070d.xls
"Apr 02, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5844004,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b87e416e-e918-45dc-be4b-fc4b81e11345.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/9688952b-d50d-466c-8f3b-1a7531ddb924.xls
"Feb 26, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5756284,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ae544701-aa0d-44da-ac92-85856a1e266f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/00d39a3e-473e-4e1b-9111-fbb1c073f20a.xls
"Feb 21, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5747031,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/de1976bc-2343-40f4-bbf1-138c228f4dbd.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/78b441c8-9bbd-4ad9-a3b4-6522364f5a35.xls
"Feb 21, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5747044,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f236b0e6-4241-4c59-9de3-622c6d98c8cc.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/68868570-48ab-41b8-8730-85bdd65c5172.xls
"Feb 14, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5726240,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/5558ccdb-74bc-4215-89bb-ab004638464f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/53d4458c-e40b-4f93-b7a0-539066b36b23.xls
"Feb 14, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5726268,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d91914d1-53db-4ca5-b023-0786d768516a.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a8594a01-da37-4d36-86a1-733640e587bc.xls
"Feb 14, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5726311,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/c9fb48dd-abc2-4c44-be13-70b3b35d6681.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ca253226-1fca-4b4a-a295-464cd8a6d769.xls
"Feb 14, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5728522,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/647a5afc-323c-40ac-8120-ebf32bdc21cc.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/9c694f3c-ffe3-45be-920c-21d44c09dc16.xls
"Feb 14, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5729093,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/4429015b-58b7-4dfc-aa89-783aa3ff53a8.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a714aaff-5e5f-4bec-82ae-dc871627f374.xls
"Feb 14, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5729238,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0ad23ed1-734d-44bf-8837-71e3fba14753.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/35bc0ed6-3569-4fff-a768-5e56ae2f7e99.xls
"Feb 13, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5723230,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/e1f11e6f-e261-42b3-82f8-ea3ea0802fbe.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b92384d8-480d-446e-8909-400719f437a0.xls
"Feb 13, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5723244,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a392d6e6-c84d-43ef-965b-63d89496d4a9.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ebcb356f-a353-4b73-87c9-ae4c0db2f44a.xls
"Feb 13, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5723343,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/daf52860-2bb2-49bc-8091-2f65301933c0.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/4cc4502a-b5ad-4b3d-ba05-b97add9c189c.xls
"Feb 13, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5723371,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/85bbcfad-d7b4-4692-a5a3-4f83f2050cca.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1ebafa82-2d84-476b-89ca-d79a3807726c.xls
"Feb 13, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5723397,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/582860b6-8d98-40d1-ae60-931229b9f80a.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/884d080b-7c77-4900-bca7-b30ba967f15a.xls
"Feb 13, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5723403,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f2d35283-e55d-4882-aae5-7a34d57d76ec.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/302c45a6-6c8c-41aa-9911-bfa07ebd6d7a.xls
"Feb 13, 2008",Form 5,Annual Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5723408,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ce101ab2-6c88-4b88-9686-aa19c3a2f69e.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/8aca0d7b-f635-476b-93b5-963618e1c237.xls
"Feb 08, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5705492,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/864932ba-d56c-4b2c-9beb-0a837955d7c5.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/63b0c76a-f987-4b8e-8628-5d4ba6670cd8.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691482,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/cbb7302d-c977-4fb5-8be8-84dfcae57170.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3a249d4a-a81e-4ee4-a8f9-75aeb463a084.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691534,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b2f01a6b-01a6-45e9-a0df-d2752f14d158.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d5318e77-29cb-4e68-8e05-38f0f815ca32.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691595,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d0218176-f0a7-43c9-9370-27e68806d622.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/aa765479-302c-4bb4-8f8b-b913a2ae9809.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691629,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/8c7ba246-5757-4939-9bc5-85a9a086fc8c.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/6db86abf-4960-4e60-8226-8547eec281e7.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691671,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/83c2bf61-a582-4fae-b8c8-9529a631d46f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a3507303-fa75-4de4-93d5-4cf08bbd0a95.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691706,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3c8bca34-f140-4df7-b9ec-09707d85842a.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/dc6688d6-cdbb-4fb5-82dd-f1227af64512.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691749,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/37d5ee55-9992-4d57-8d65-2ed688c8f45e.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/15f81285-e8f0-4576-8be7-d1f186202b78.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691813,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3c65c91d-dd9e-4907-852a-62c093e1e62f.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/027f880c-4d14-423a-9da4-21fc53fcf0e2.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691860,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/34b64f60-2f6c-41f2-b82c-2feeeff1ed3b.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d0e3f664-4d74-4725-a491-af883f09cb43.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691907,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/cc9f3a23-59b2-4012-92e7-2e1debf00f6e.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/7deb3eac-9b5c-4725-94d2-71739960549f.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5691999,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/e18cd7db-3d4c-40ad-aa16-be2c6ab7f3d7.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/6a373908-1519-4e0d-a266-a60f73df9fd2.xls
"Feb 04, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5692223,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/175d220b-235c-41cd-af14-67a56a72f685.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b8954b2c-a6a0-4862-9aa6-0638b2a6e4c3.xls
"Jan 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5682038,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a9549fc2-3281-41d7-9bdd-1c1a7ad3bfa2.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/34f9ac73-af48-45bd-850e-9baa1faba919.xls
"Jan 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5682053,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1db4f205-1213-442b-bb56-134438932b4c.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/151bebed-b350-41fc-8be3-f584b5461ec5.xls
"Jan 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5682074,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/da8f0109-5ec4-4ca6-8610-8b822643fc00.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/8d20e71e-149f-40b8-a0fb-7fea3944aa00.xls
"Jan 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5682087,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/3d0243aa-449a-4423-94b9-db7fa2219e49.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ea806257-9c1c-4016-a3d2-630eb94eeb5d.xls
"Jan 30, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5682093,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/71f54cbb-c6b5-4ad1-81a7-b816443bd4c8.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/72dc85d4-d8a9-4b4d-988c-37558c437c45.xls
"Jan 28, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5674659,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1c27d040-5a75-4b18-9572-41cd44718aaa.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/891d2c45-6c63-4874-a455-7530f349e014.xls
"Jan 28, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5674752,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d387e1a5-d9d0-4cd8-9295-db3c6eed3d83.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/ee39422e-d421-4360-8798-a5151615b26d.xls
"Jan 28, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5674820,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/bb82b8c4-1fb2-4d3e-b37e-2b723bf6401d.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/775cb5ef-cf51-4d2a-8408-3911a0462064.xls
"Jan 28, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5674892,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/98d45499-13ce-457d-b216-1619afdce36b.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d0f44353-e786-4678-a06e-2e5b0881ab7f.xls
"Jan 25, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5672263,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/bc9aa263-dbc7-4c81-ab89-e943ba95ed98.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/fafd58af-0640-4f0b-90eb-a45cdeffa7d0.xls
"Jan 03, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5629651,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/f0cac4bf-ce7b-433c-9be4-c5927159c573.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/0adce7d1-10cc-40b2-b762-bc541f6c8181.xls
"Jan 03, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5629701,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/4c9dfae8-0856-4e8c-8d21-88d70cdf5249.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/b37abf6c-4fc7-4ece-90e6-6cee411ff646.xls
"Jan 03, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5629718,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/a24d36dc-3486-467a-850b-24bbf4a2e728.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/e4b72695-47b6-4872-a51f-c1968e59d7e8.xls
"Jan 03, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5629730,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/41ef6d3e-ebf5-47f2-91e4-7b94ee567512.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/d13f02f0-7c61-4413-acd5-e3fe758867af.xls
"Jan 03, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5629743,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/6196b409-d77b-434b-975e-d37dede7fd7d.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/67bf3960-9de4-4289-9bac-a9ad8fee9d8e.xls
"Jan 03, 2008",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5629755,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/79d990d7-723a-42f2-a009-7c5bdf6d4a09.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/c04ac7e7-0bc4-4895-9cca-302218d0287d.xls
"Dec 28, 2007",Form 4,Statement of Changes in Beneficial Ownership,https://ir.americanexpress.com/financials/earnings-and-sec-filings/sec-filings-details/default.aspx?FilingId=5621251,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/eba1450d-0617-4c83-8191-db77e4667e4a.pdf,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004962/1bcd6454-0ff1-4a70-b11c-caad78a5cdf1.xls
